Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags,Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,RST Flag Count,URG Flag Count,Down/Up Ratio, Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Inbound, Label
172.16.0.5-192.168.50.1-634-33549-17,634,33549,17,38920,200,0,88000,0,440,440,440,0,0,0,0,2261048.304,5138.746146,195.5778894,263.4352559,1344,1,38920,195.5778894,263.4352559,1344,1,0,0,0,0,0,0,2800,0,5138.746146,0,440,440,440,0,0,0,0,0,442.2,440,0,2800,200,88000,0,0,-1,-1,199,14,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-31864-17,634,31864,17,60333,196,0,86240,0,440,440,440,0,0,0,0,1429400.162,3248.636733,309.4,464.2371794,3871,1,60333,309.4,464.2371794,3871,1,0,0,0,0,0,0,1260,0,3248.636733,0,440,440,440,0,0,0,0,0,442.244898,440,0,1260,196,86240,0,0,-1,-1,195,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-22115-16299-17,22115,16299,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,28,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,28,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-60996-17,530,60996,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-1653-17,634,1653,17,53282,200,0,88000,0,440,440,440,0,0,0,0,1651589.655,3753.612852,267.7487437,773.2007444,7142,1,53282,267.7487437,773.2007444,7142,1,0,0,0,0,0,0,0,0,3753.612852,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-16756-17,530,16756,17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,7.36E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,500000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-58396-17,530,58396,17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,7.36E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,500000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-63275-17,530,63275,17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,7.36E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,500000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-63534-17,634,63534,17,82273,200,0,88000,0,440,440,440,0,0,0,0,1069609.714,2430.931168,413.4321608,892.3856372,6837,0,82273,413.4321608,892.3856372,6837,0,0,0,0,0,0,0,4000,0,2430.931168,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-42408-17,634,42408,17,74105,200,0,88000,0,440,440,440,0,0,0,0,1187504.217,2698.87322,372.3869347,438.9687479,2798,1,74105,372.3869347,438.9687479,2798,1,0,0,0,0,0,0,4288,0,2698.87322,0,440,440,440,0,0,0,0,0,442.2,440,0,4288,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62703-32239-17,62703,32239,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-63355-31166-17,63355,31166,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62873-4029-17,62873,4029,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-17368-17,530,17368,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-63391-17,530,63391,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-63391-530-17,530,63391,17,4,2,0,1040,0,520,520,520,0,0,0,0,2.60E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,64,0,500000,0,520,520,520,0,0,0,0,0,780,520,0,64,2,1040,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-530-51890-17,530,51890,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-512-19880-17,512,19880,17,23389,4,0,5856,0,1464,1464,1464,0,0,0,0,250374.1075,171.0205652,7796.333333,13498.44929,23383,3,23389,7796.333333,13498.44929,23383,3,0,0,0,0,0,0,104,0,171.0205652,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,104,4,5856,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-512-11406-17,512,11406,17,407,4,0,5856,0,1464,1464,1464,0,0,0,0,1.44E+07,9828.009828,135.6666667,231.5174579,403,2,407,135.6666667,231.5174579,403,2,0,0,0,0,0,0,128,0,9828.009828,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,128,4,5856,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-5415-17,634,5415,17,31383,200,0,88000,0,440,440,440,0,0,0,0,2804065.896,6372.877035,157.7035176,171.7708643,796,1,31383,157.7035176,171.7708643,796,1,0,0,0,0,0,0,4000,0,6372.877035,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-828-19797-17,828,19797,17,38352,200,0,88000,0,440,440,440,0,0,0,0,2294534.835,5214.851898,192.7236181,597.6361085,8233,1,38352,192.7236181,597.6361085,8233,1,0,0,0,0,0,0,4480,0,5214.851898,0,440,440,440,0,0,0,0,0,442.2,440,0,4480,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-42095-80-6,80,42095,6,161,1,1,0,0,0,0,0,0,0,0,0,0,12422.36025,161,0,161,161,0,0,0,0,0,0,0,0,0,0,0,32,32,6211.180124,6211.180124,0,0,0,0,0,0,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-42095-80-6,42095,80,6,153,1,2,0,0,0,0,0,0,0,0,0,0,19607.84314,76.5,105.3589104,151,2,0,0,0,0,0,2,2,0,2,2,0,32,64,6535.947712,13071.89542,0,0,0,0,0,0,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-44979-17,634,44979,17,30070,200,0,88000,0,440,440,440,0,0,0,0,2926504.822,6651.147323,151.1055276,174.2106119,648,1,30070,151.1055276,174.2106119,648,1,0,0,0,0,0,0,6400,0,6651.147323,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-31752-17,634,31752,17,29602,200,0,88000,0,440,440,440,0,0,0,0,2972772.11,6756.30025,148.7537688,331.2211637,4184,0,29602,148.7537688,331.2211637,4184,0,0,0,0,0,0,0,5056,0,6756.30025,0,440,440,440,0,0,0,0,0,442.2,440,0,5056,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-31752-634-17,634,31752,17,2,2,0,880,0,440,440,440,0,0,0,0,4.40E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,440,440,440,0,0,0,0,0,660,440,0,64,2,880,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-634-5142-17,634,5142,17,36420,200,0,88000,0,440,440,440,0,0,0,0,2416254.805,5491.488193,183.0150754,487.7888109,6582,1,36420,183.0150754,487.7888109,6582,1,0,0,0,0,0,0,3856,0,5491.488193,0,440,440,440,0,0,0,0,0,442.2,440,0,3856,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-45168-17,634,45168,17,29593,200,0,88000,0,440,440,440,0,0,0,0,2973676.207,6758.355016,148.7085427,159.3607035,749,1,29593,148.7085427,159.3607035,749,1,0,0,0,0,0,0,3616,0,6758.355016,0,440,440,440,0,0,0,0,0,442.2,440,0,3616,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-8202-17,634,8202,17,29782,200,0,88000,0,440,440,440,0,0,0,0,2954804.916,6715.465718,149.6582915,164.5879883,710,1,29782,149.6582915,164.5879883,710,1,0,0,0,0,0,0,1600,0,6715.465718,0,440,440,440,0,0,0,0,0,442.2,440,0,1600,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-512-30635-17,512,30635,17,12,4,0,1456,0,364,364,364,0,0,0,0,1.21E+08,333333.3333,4,4.358898944,9,1,12,4,4.358898944,9,1,0,0,0,0,0,0,128,0,333333.3333,0,364,364,364,0,0,0,0,0,455,364,0,128,4,1456,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-512-11029-17,512,11029,17,199,4,0,1676,0,419,419,419,0,0,0,0,8422110.553,20100.50251,66.33333333,110.5637071,194,2,199,66.33333333,110.5637071,194,2,0,0,0,0,0,0,128,0,20100.50251,0,419,419,419,0,0,0,0,0,523.75,419,0,128,4,1676,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-512-37783-17,512,37783,17,492,4,0,1720,0,430,430,430,0,0,0,0,3495934.959,8130.081301,164,280.5922308,488,2,492,164,280.5922308,488,2,0,0,0,0,0,0,128,0,8130.081301,0,430,430,430,0,0,0,0,0,537.5,430,0,128,4,1720,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-42737-17,634,42737,17,54707,200,0,88000,0,440,440,440,0,0,0,0,1608569.287,3655.839289,274.9095477,646.9760755,7251,1,54707,274.9095477,646.9760755,7251,1,0,0,0,0,0,0,6400,0,3655.839289,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-4725-17,634,4725,17,31608,200,0,88000,0,440,440,440,0,0,0,0,2784105.29,6327.512022,158.8341709,318.8466869,3850,0,31608,158.8341709,318.8466869,3850,0,0,0,0,0,0,0,5728,0,6327.512022,0,440,440,440,0,0,0,0,0,442.2,440,0,5728,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-28920-17,634,28920,17,30707,200,0,88000,0,440,440,440,0,0,0,0,2865796.073,6513.172892,154.3065327,170.2696658,905,1,30707,154.3065327,170.2696658,905,1,0,0,0,0,0,0,4000,0,6513.172892,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-31270-17,634,31270,17,30848,200,0,88000,0,440,440,440,0,0,0,0,2852697.095,6483.40249,155.0150754,169.2367739,882,1,30848,155.0150754,169.2367739,882,1,0,0,0,0,0,0,4000,0,6483.40249,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-4473-17,634,4473,17,30860,200,0,88000,0,440,440,440,0,0,0,0,2851587.816,6480.8814,155.0753769,172.2063871,879,1,30860,155.0753769,172.2063871,879,1,0,0,0,0,0,0,4000,0,6480.8814,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-724-17,634,724,17,32266,200,0,88000,0,440,440,440,0,0,0,0,2727329.077,6198.475175,162.1407035,189.5050179,1114,1,32266,162.1407035,189.5050179,1114,1,0,0,0,0,0,0,4000,0,6198.475175,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-724-634-17,634,724,17,1,2,0,880,0,440,440,440,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,440,440,440,0,0,0,0,0,660,440,0,40,2,880,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-634-24517-17,634,24517,17,34299,200,0,88000,0,440,440,440,0,0,0,0,2565672.469,5831.073792,172.3567839,316.4809636,3642,0,34299,172.3567839,316.4809636,3642,0,0,0,0,0,0,0,4000,0,5831.073792,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-41386-17,634,41386,17,29610,200,0,88000,0,440,440,440,0,0,0,0,2971968.929,6754.47484,148.7939698,153.8117135,579,1,29610,148.7939698,153.8117135,579,1,0,0,0,0,0,0,4000,0,6754.47484,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-61299-17,634,61299,17,29911,200,0,88000,0,440,440,440,0,0,0,0,2942061.449,6686.503293,150.3065327,163.262296,810,1,29911,150.3065327,163.262296,810,1,0,0,0,0,0,0,3320,0,6686.503293,0,440,440,440,0,0,0,0,0,442.2,440,0,3320,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-63092-28950-17,63092,28950,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-16413-17,634,16413,17,30313,200,0,88000,0,440,440,440,0,0,0,0,2903044.898,6597.829314,152.3266332,162.9213693,814,1,30313,152.3266332,162.9213693,814,1,0,0,0,0,0,0,0,0,6597.829314,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-37094-17,530,37094,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-22649-17,530,22649,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-52190-17,530,52190,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-48470-17,530,48470,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-45354-17,530,45354,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-63133-49371-17,63133,49371,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-49371-63133-17,63133,49371,17,3,2,0,1040,0,520,520,520,0,0,0,0,3.47E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,520,520,520,0,0,0,0,0,780,520,0,40,2,1040,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-62114-15334-17,62114,15334,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-63273-23023-17,63273,23023,17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,7.36E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,64,0,500000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-49074-17,634,49074,17,30534,200,0,88000,0,440,440,440,0,0,0,0,2882033.143,6550.075326,153.4371859,313.386093,3956,1,30534,153.4371859,313.386093,3956,1,0,0,0,0,0,0,6400,0,6550.075326,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-49074-634-17,634,49074,17,2,2,0,880,0,440,440,440,0,0,0,0,4.40E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,440,440,440,0,0,0,0,0,660,440,0,64,2,880,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-634-39714-17,634,39714,17,30679,200,0,88000,0,440,440,440,0,0,0,0,2868411.617,6519.117312,154.1658291,168.8699746,920,1,30679,154.1658291,168.8699746,920,1,0,0,0,0,0,0,4480,0,6519.117312,0,440,440,440,0,0,0,0,0,442.2,440,0,4480,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-16799-17,634,16799,17,30859,200,0,88000,0,440,440,440,0,0,0,0,2851680.223,6481.091416,155.0703518,170.2423854,912,0,30859,155.0703518,170.2423854,912,0,0,0,0,0,0,0,448,0,6481.091416,0,440,440,440,0,0,0,0,0,442.2,440,0,448,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-25872-17,634,25872,17,31360,200,0,88000,0,440,440,440,0,0,0,0,2806122.449,6377.55102,157.5879397,176.9152655,917,1,31360,157.5879397,176.9152655,917,1,0,0,0,0,0,0,0,0,6377.55102,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-44193-17,634,44193,17,30823,200,0,88000,0,440,440,440,0,0,0,0,2855010.869,6488.661065,154.8894472,172.5702838,999,1,30823,154.8894472,172.5702838,999,1,0,0,0,0,0,0,0,0,6488.661065,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-12985-17,634,12985,17,30646,200,0,88000,0,440,440,440,0,0,0,0,2871500.359,6526.137179,154,170.2466422,865,1,30646,154,170.2466422,865,1,0,0,0,0,0,0,59840,0,6526.137179,0,440,440,440,0,0,0,0,0,442.2,440,0,59840,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62850-1511-17,62850,1511,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,880,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,880,2,2944,0,0,-1,-1,1,440,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62528-38350-17,62528,38350,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,880,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,880,2,2944,0,0,-1,-1,1,440,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-21843-17,634,21843,17,184966,200,0,88000,0,440,440,440,0,0,0,0,475763.1132,1081.279803,929.4773869,10160.45341,143166,1,184966,929.4773869,10160.45341,143166,1,0,0,0,0,0,0,88000,0,1081.279803,0,440,440,440,0,0,0,0,0,442.2,440,0,88000,200,88000,0,0,-1,-1,199,440,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-42638-17,634,42638,17,49312,200,0,88000,0,440,440,440,0,0,0,0,1784555.483,4055.807917,247.798995,970.1424345,11255,0,49312,247.798995,970.1424345,11255,0,0,0,0,0,0,0,3328,0,4055.807917,0,440,440,440,0,0,0,0,0,442.2,440,0,3328,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-16134-17,634,16134,17,58175,200,0,88000,0,440,440,440,0,0,0,0,1512677.267,3437.902879,292.3366834,2034.787287,28719,1,58175,292.3366834,2034.787287,28719,1,0,0,0,0,0,0,1296,0,3437.902879,0,440,440,440,0,0,0,0,0,442.2,440,0,1296,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-15794-17,634,15794,17,45722,200,0,88000,0,440,440,440,0,0,0,0,1924675.211,4374.261843,229.758794,1230.472847,17374,1,45722,229.758794,1230.472847,17374,1,0,0,0,0,0,0,0,0,4374.261843,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-61921-39934-17,61921,39934,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-39934-61921-17,61921,39934,17,3,2,0,1040,0,520,520,520,0,0,0,0,3.47E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,520,520,520,0,0,0,0,0,780,520,0,0,2,1040,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-63279-43586-17,63279,43586,17,13,2,0,2944,0,1472,1472,1472,0,0,0,0,2.26E+08,153846.1538,13,0,13,13,13,13,0,13,13,0,0,0,0,0,0,0,0,153846.1538,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-49441-17,634,49441,17,47387,150,0,66000,0,440,440,440,0,0,0,0,1392787.051,3165.425117,318.033557,840.2904535,7379,0,47387,318.033557,840.2904535,7379,0,0,0,0,0,0,0,0,0,3165.425117,0,440,440,440,0,0,0,0,0,442.9333333,440,0,0,150,66000,0,0,-1,-1,149,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-19614-17,634,19614,17,47397,150,0,66000,0,440,440,440,0,0,0,0,1392493.196,3164.757263,318.1006711,885.7028187,5445,1,47397,318.1006711,885.7028187,5445,1,0,0,0,0,0,0,0,0,3164.757263,0,440,440,440,0,0,0,0,0,442.9333333,440,0,0,150,66000,0,0,-1,-1,149,0,0,0,0,0,0,0,0,0,1,1
