Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-758-52731-17,758,52731,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-58930-17,672,58930,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-759-1475-17,759,1475,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-760-6799-17,760,6799,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-761-46008-17,761,46008,17,1,2,0,2734,0,1367,1367,1367,0,0,0,0,2.73E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1367,1367,1367,0,0,0,0,0,0,0,2050.5,1367,0,-2,2,2734,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-762-32624-17,762,32624,17,1,2,0,2880,0,1440,1440,1440,0,0,0,0,2.88E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1440,1440,1440,0,0,0,0,0,0,0,2160,1440,0,-2,2,2880,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-763-18499-17,763,18499,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-764-7282-17,764,7282,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-765-4900-17,765,4900,17,1,2,0,2906,0,1453,1453,1453,0,0,0,0,2.91E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1453,1453,1453,0,0,0,0,0,0,0,2179.5,1453,0,-2,2,2906,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-766-26238-17,766,26238,17,51,2,0,2726,0,1363,1363,1363,0,0,0,0,5.35E+07,39215.68627,51,0,51,51,51,51,0,51,51,0,0,0,0,0,0,-2,0,39215.68627,0,1363,1363,1363,0,0,0,0,0,0,0,2044.5,1363,0,-2,2,2726,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-767-25475-17,767,25475,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-768-58688-17,768,58688,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-53207-17,672,53207,17,1,2,0,2450,0,1225,1225,1225,0,0,0,0,2.45E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1225,1225,1225,0,0,0,0,0,0,0,1837.5,1225,0,-2,2,2450,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-769-24500-17,769,24500,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-770-61979-17,770,61979,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-771-65498-17,771,65498,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-772-45311-17,772,45311,17,1,2,0,2752,0,1376,1376,1376,0,0,0,0,2.75E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1376,1376,1376,0,0,0,0,0,0,0,2064,1376,0,-2,2,2752,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-773-58681-17,773,58681,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-774-34779-17,774,34779,17,1,2,0,2882,0,1441,1441,1441,0,0,0,0,2.88E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1441,1441,1441,0,0,0,0,0,0,0,2161.5,1441,0,-2,2,2882,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-31891-17,672,31891,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-775-1005-17,775,1005,17,1,2,0,2446,0,1223,1223,1223,0,0,0,0,2.45E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1223,1223,1223,0,0,0,0,0,0,0,1834.5,1223,0,-2,2,2446,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-1221-17,672,1221,17,1,2,0,2740,0,1370,1370,1370,0,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1370,1370,1370,0,0,0,0,0,0,0,2055,1370,0,-2,2,2740,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-36255-17,672,36255,17,3,2,0,2928,0,1464,1464,1464,0,0,0,0,9.76E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-776-60772-17,776,60772,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-777-32422-17,777,32422,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-778-10645-17,778,10645,17,4,2,0,2494,0,1247,1247,1247,0,0,0,0,6.24E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,-2,0,500000,0,1247,1247,1247,0,0,0,0,0,0,0,1870.5,1247,0,-2,2,2494,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-779-21008-17,779,21008,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-780-24367-17,780,24367,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-781-40782-17,781,40782,17,1,2,0,2740,0,1370,1370,1370,0,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1370,1370,1370,0,0,0,0,0,0,0,2055,1370,0,-2,2,2740,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-55111-17,672,55111,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-782-61487-17,782,61487,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-783-64805-17,783,64805,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-784-11659-17,784,11659,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-785-31062-17,785,31062,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-786-43500-17,786,43500,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-55620-17,672,55620,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-787-26091-17,787,26091,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,-2,2,2928,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-788-48229-17,788,48229,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-512-37106-17,512,37106,17,1,2,0,2460,0,1230,1230,1230,0,0,0,0,2.46E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1230,1230,1230,0,0,0,0,0,0,0,1845,1230,0,-2,2,2460,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-789-64344-17,789,64344,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-790-25398-17,790,25398,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-791-17573-17,791,17573,17,1,2,0,2652,0,1326,1326,1326,0,0,0,0,2.65E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1326,1326,1326,0,0,0,0,0,0,0,1989,1326,0,-2,2,2652,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-10302-17,672,10302,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-792-40014-17,792,40014,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-793-39165-17,793,39165,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-794-14189-17,794,14189,17,2,2,0,2776,0,1388,1388,1388,0,0,0,0,1.39E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1388,1388,1388,0,0,0,0,0,0,0,2082,1388,0,-2,2,2776,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-795-47615-17,795,47615,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-796-30962-17,796,30962,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-797-9815-17,797,9815,17,1,2,0,2770,0,1385,1385,1385,0,0,0,0,2.77E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1385,1385,1385,0,0,0,0,0,0,0,2077.5,1385,0,-2,2,2770,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-798-17941-17,798,17941,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-799-39703-17,799,39703,17,2,2,0,2744,0,1372,1372,1372,0,0,0,0,1.37E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1372,1372,1372,0,0,0,0,0,0,0,2058,1372,0,-2,2,2744,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-800-27942-17,800,27942,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-801-41221-17,801,41221,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-7613-17,672,7613,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-802-6706-17,802,6706,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-803-25603-17,803,25603,17,2,2,0,2754,0,1377,1377,1377,0,0,0,0,1.38E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1377,1377,1377,0,0,0,0,0,0,0,2065.5,1377,0,-2,2,2754,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-804-25353-17,804,25353,17,2,2,0,2682,0,1341,1341,1341,0,0,0,0,1.34E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1341,1341,1341,0,0,0,0,0,0,0,2011.5,1341,0,-2,2,2682,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-512-59272-17,512,59272,17,2,2,0,2460,0,1230,1230,1230,0,0,0,0,1.23E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1230,1230,1230,0,0,0,0,0,0,0,1845,1230,0,-2,2,2460,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-805-9092-17,805,9092,17,1,2,0,2718,0,1359,1359,1359,0,0,0,0,2.72E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1359,1359,1359,0,0,0,0,0,0,0,2038.5,1359,0,-2,2,2718,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-806-34918-17,806,34918,17,1,2,0,2446,0,1223,1223,1223,0,0,0,0,2.45E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1223,1223,1223,0,0,0,0,0,0,0,1834.5,1223,0,-2,2,2446,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-807-31006-17,807,31006,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-808-38342-17,808,38342,17,1,2,0,2786,0,1393,1393,1393,0,0,0,0,2.79E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1393,1393,1393,0,0,0,0,0,0,0,2089.5,1393,0,-2,2,2786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-809-17935-17,809,17935,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,-2,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-61554-17,672,61554,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-810-34227-17,810,34227,17,2,2,0,2816,0,1408,1408,1408,0,0,0,0,1.41E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1408,1408,1408,0,0,0,0,0,0,0,2112,1408,0,-2,2,2816,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-811-40065-17,811,40065,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-812-12521-17,812,12521,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-27267-17,672,27267,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-38698-17,672,38698,17,1,2,0,2702,0,1351,1351,1351,0,0,0,0,2.70E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1351,1351,1351,0,0,0,0,0,0,0,2026.5,1351,0,-2,2,2702,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-813-20867-17,813,20867,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-814-20188-17,814,20188,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-815-30684-17,815,30684,17,1,2,0,2866,0,1433,1433,1433,0,0,0,0,2.87E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,2000000,0,1433,1433,1433,0,0,0,0,0,0,0,2149.5,1433,0,-2,2,2866,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
