Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-64039-22-6,64039,22,6,8747837,31,34,2750,4378,648,0,88.70967742,164.0311339,976,128.7647059,292.6053355,814.8299974,7.430408225,136684.9531,352674.2479,1809647,1,8747837,291594.5667,598126.406,2199746,1,8363872,253450.6667,462220.0247,1809647,2,0,1008,1104,3.543733154,3.886675072,0,976,108,237.6304824,56468.24615,0,0,1,0,0,1,109.6615385,88.70967742,128.7647059,1008,31,2750,34,4378,29200,247,20,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20697-80-6,20697,80,6,6062750,12,9,1770,4290,471,0,147.5,218.5487256,1073,476.6666667,565.2572423,999.5464105,3.46377469,303137.5,1130467.375,5002980,1,1059770,96342.72727,314183.1169,1043547,2,6062610,757826.25,1753660.556,5003136,1,0,400,304,1.979299823,1.484474867,0,1073,275.4545455,420.7841577,177059.3074,0,0,1,0,0,0,288.5714286,147.5,476.6666667,400,12,1770,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20699-80-6,20699,80,6,25404666,5,2,0,0,0,0,0,0,0,0,0,0,0.275539934,4234111,10371282.62,25404403,3,25404666,6351166.5,12702157.67,25404403,3,3,3,0,3,3,0,176,80,0.196814239,0.078725696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20700-80-6,20700,80,6,25348309,5,2,0,0,0,0,0,0,0,0,0,0,0.276152543,4224718.167,10348283.3,25348063,2,25348309,6337077.25,12673990.5,25348063,2,2,2,0,2,2,0,176,80,0.197251817,0.078900727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51466-80-6,51466,80,6,150,1,1,0,0,0,0,0,0,0,0,0,0,13333.33333,150,0,150,150,0,0,0,0,0,0,0,0,0,0,0,32,32,6666.666667,6666.666667,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51466-80-6,80,51466,6,116,1,2,0,0,0,0,0,0,0,0,0,0,25862.06897,58,79.19595949,114,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8620.689655,17241.37931,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-24645-80-6,24645,80,6,211,1,1,0,0,0,0,0,0,0,0,0,0,9478.672986,211,0,211,211,0,0,0,0,0,0,0,0,0,0,0,32,32,4739.336493,4739.336493,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-24645-80-6,80,24645,6,107,1,2,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,72.83199846,105,2,0,0,0,0,0,2,2,0,2,2,0,32,64,9345.794393,18691.58879,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-13421-80-6,13421,80,6,5047759,8,7,1110,2146,555,0,138.75,256.9150777,1073,306.5714286,523.5703891,645.0387192,2.971615721,360554.2143,1336780.302,5004897,2,42862,6123.142857,15785.59021,41917,2,5047599,841266.5,2039894.72,5005043,2,0,272,240,1.584861718,1.386754003,0,1073,203.5,387.8240151,150407.4667,0,0,1,0,0,0,217.0666667,138.75,306.5714286,272,8,1110,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-14982-80-6,14982,80,6,10890228,5,2,0,0,0,0,0,0,0,0,0,0,0.642778094,1815038,4445817.515,10890025,2,10890228,2722557,5444978.667,10890025,3,2,2,0,2,2,0,176,80,0.45912721,0.183650884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-0-0-0,0,0,0,114745742,4,4,0,0,0,0,0,0,0,0,0,0,0.069719363,16392248.86,43369717.34,114745523,2,114745666,38248555.33,66248436.82,114745661,2,114745604,38248534.67,66248401.89,114745600,2,0,0,0,0.034859681,0.034859681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,0,-1,-1,0,0,140,0,140,140,114745523,0,114745523,114745523,1,3
172.16.0.5-192.168.50.1-10559-80-6,80,10559,6,153,1,1,0,0,0,0,0,0,0,0,0,0,13071.89542,153,0,153,153,0,0,0,0,0,0,0,0,0,0,0,32,32,6535.947712,6535.947712,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-10559-80-6,10559,80,6,102,1,2,0,0,0,0,0,0,0,0,0,0,29411.76471,51,67.88225099,99,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9803.921569,19607.84314,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-13421-80-6,80,13421,6,191,1,1,0,0,0,0,0,0,0,0,0,0,10471.20419,191,0,191,191,0,0,0,0,0,0,0,0,0,0,0,32,32,5235.602094,5235.602094,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-13421-80-6,13421,80,6,122,1,2,0,0,0,0,0,0,0,0,0,0,24590.16393,61,82.02438662,119,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8196.721311,16393.44262,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20697-80-6,80,20697,6,149,1,1,0,0,0,0,0,0,0,0,0,0,13422.81879,149,0,149,149,0,0,0,0,0,0,0,0,0,0,0,32,32,6711.409396,6711.409396,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-20697-80-6,20697,80,6,93,1,2,0,0,0,0,0,0,0,0,0,0,32258.06452,46.5,62.93250353,91,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10752.68817,21505.37634,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-64039-22-6,64039,22,6,907,1,3,0,0,0,0,0,0,0,0,0,0,4410.14333,302.3333333,438.8762164,806,2,0,0,0,0,0,808,404,568.5138521,806,2,0,32,96,1102.535832,3307.607497,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,247,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-64039-22-6,22,64039,6,375136,1,2,0,0,0,0,0,0,0,0,0,0,7.997099719,187568,265258.381,375134,2,0,0,0,0,0,2,2,0,2,2,0,32,64,2.665699906,5.331399812,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,247,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-10560-80-6,10560,80,6,196,1,1,0,0,0,0,0,0,0,0,0,0,10204.08163,196,0,196,196,0,0,0,0,0,0,0,0,0,0,0,32,32,5102.040816,5102.040816,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-10560-80-6,80,10560,6,136,1,2,0,0,0,0,0,0,0,0,0,0,22058.82353,68,91.92388155,133,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7352.941176,14705.88235,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-14982-80-6,14982,80,6,191,1,1,0,0,0,0,0,0,0,0,0,0,10471.20419,191,0,191,191,0,0,0,0,0,0,0,0,0,0,0,32,32,5235.602094,5235.602094,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-14982-80-6,80,14982,6,108,1,2,0,0,0,0,0,0,0,0,0,0,27777.77778,54,72.12489168,105,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9259.259259,18518.51852,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57483-80-6,57483,80,6,5336874,12,9,1738,4290,461,0,144.8333333,214.529012,1073,476.6666667,565.2572423,1129.500153,3.934887726,266843.7,1117633.949,5004864,2,332010,30182.72727,99213.99963,329322,2,5336768,667096,1756555.083,5004962,2,0,400,304,2.248507272,1.686380454,0,1073,274,420.1657269,176539.2381,0,0,1,0,0,0,287.047619,144.8333333,476.6666667,400,12,1738,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15392-80-6,15392,80,6,14430125,5,2,0,0,0,0,0,0,0,0,0,0,0.485096283,2405020.833,5890937.181,14429846,3,14430125,3607531.25,7214876.501,14429846,3,3,3,0,3,3,0,176,80,0.346497345,0.138598938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20048-80-6,20048,80,6,5096953,8,7,1110,2146,555,0,138.75,256.9150777,1073,306.5714286,523.5703891,638.813032,2.94293473,364068.0714,1335958.663,5004952,3,92001,13143,34391.15272,91133,3,5096845,849474.1667,2036122.747,5005024,3,0,272,240,1.569565189,1.373369541,0,1073,203.5,387.8240151,150407.4667,0,0,1,0,0,0,217.0666667,138.75,306.5714286,272,8,1110,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-16733-80-6,16733,80,6,11408868,5,2,0,0,0,0,0,0,0,0,0,0,0.613557804,1901478,4657533.772,11408629,2,11408868,2852217,5704274.668,11408629,2,2,2,0,2,2,0,176,80,0.438255575,0.17530223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-47738-777-6,47738,777,6,118597,4,2,0,0,0,0,0,0,0,0,0,0,50.59149894,23719.4,52970.57128,118476,2,118597,39532.33333,68467.67975,118592,2,3,3,0,3,3,0,80,40,33.72766596,16.86383298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51076-80-6,51076,80,6,5006058,8,7,1192,2146,596,0,149,275.8943897,1073,306.5714286,523.5703891,666.7921147,2.996369599,357575.5714,1337607.241,5004953,2,1105,157.8571429,227.3869159,603,2,5005965,834327.5,2043241.147,5005076,2,0,272,240,1.598063786,1.398305813,0,1073,208.625,392.9970102,154446.65,0,0,1,0,0,0,222.5333333,149,306.5714286,272,8,1192,7,2146,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20048-80-6,80,20048,6,175,1,1,0,0,0,0,0,0,0,0,0,0,11428.57143,175,0,175,175,0,0,0,0,0,0,0,0,0,0,0,32,32,5714.285714,5714.285714,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-20048-80-6,20048,80,6,87,1,2,0,0,0,0,0,0,0,0,0,0,34482.75862,43.5,57.27564928,84,3,0,0,0,0,0,3,3,0,3,3,0,32,64,11494.25287,22988.50575,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-57483-80-6,80,57483,6,209,1,1,0,0,0,0,0,0,0,0,0,0,9569.37799,209,0,209,209,0,0,0,0,0,0,0,0,0,0,0,32,32,4784.688995,4784.688995,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57483-80-6,57483,80,6,86,1,2,0,0,0,0,0,0,0,0,0,0,34883.72093,43,56.56854249,83,3,0,0,0,0,0,3,3,0,3,3,0,32,64,11627.90698,23255.81395,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-41774-80-6,41774,80,6,5006164,8,7,1354,2146,677,0,169.25,313.3901038,1073,306.5714286,523.5703891,699.1381025,2.996306154,357583.1429,1337595.567,5004920,1,1244,177.7142857,262.2160142,701,2,5006069,834344.8333,2043194.447,5004998,1,0,272,240,1.598029949,1.398276205,0,1073,218.75,404.4495024,163579.4,0,0,1,0,0,0,233.3333333,169.25,306.5714286,272,8,1354,7,2146,65535,237,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-51076-80-6,80,51076,6,163,1,1,0,0,0,0,0,0,0,0,0,0,12269.93865,163,0,163,163,0,0,0,0,0,0,0,0,0,0,0,32,32,6134.969325,6134.969325,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-51076-80-6,51076,80,6,136,1,2,0,0,0,0,0,0,0,0,0,0,22058.82353,68,91.92388155,133,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7352.941176,14705.88235,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-41774-80-6,80,41774,6,159,1,1,0,0,0,0,0,0,0,0,0,0,12578.61635,159,0,159,159,0,0,0,0,0,0,0,0,0,0,0,32,32,6289.308176,6289.308176,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,237,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-41774-80-6,41774,80,6,127,1,2,0,0,0,0,0,0,0,0,0,0,23622.04724,63.5,85.55992052,124,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7874.015748,15748.0315,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,237,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-16733-80-6,16733,80,6,133,1,1,0,0,0,0,0,0,0,0,0,0,15037.59398,133,0,133,133,0,0,0,0,0,0,0,0,0,0,0,32,32,7518.796992,7518.796992,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-16733-80-6,80,16733,6,116,1,2,0,0,0,0,0,0,0,0,0,0,25862.06897,58,59.39696962,100,16,0,0,0,0,0,16,16,0,16,16,0,32,64,8620.689655,17241.37931,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-63428-80-6,63428,80,6,5025706,8,7,1110,2146,555,0,138.75,256.9150777,1073,306.5714286,523.5703891,647.869175,2.98465529,358979,1337226.052,5004996,2,20710,2958.571429,7445.212709,19835,2,5025557,837592.8333,2041679.531,5005122,3,0,272,240,1.591816155,1.392839135,0,1073,203.5,387.8240151,150407.4667,0,0,1,0,0,0,217.0666667,138.75,306.5714286,272,8,1110,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20699-80-6,20699,80,6,186,1,3,0,0,0,0,0,0,0,0,0,0,21505.37634,62,92.96773634,169,1,0,0,0,0,0,17,8.5,10.60660172,16,1,0,32,96,5376.344086,16129.03226,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20699-80-6,80,20699,6,156,1,2,0,0,0,0,0,0,0,0,0,0,19230.76923,78,106.0660172,153,3,0,0,0,0,0,3,3,0,3,3,0,32,64,6410.25641,12820.51282,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-20700-80-6,20700,80,6,156,1,1,0,0,0,0,0,0,0,0,0,0,12820.51282,156,0,156,156,0,0,0,0,0,0,0,0,0,0,0,32,32,6410.25641,6410.25641,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-20700-80-6,80,20700,6,116,1,2,0,0,0,0,0,0,0,0,0,0,25862.06897,58,57.98275606,99,17,0,0,0,0,0,17,17,0,17,17,0,32,64,8620.689655,17241.37931,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-63914-80-6,63914,80,6,5646052,12,9,1746,4290,464,0,145.5,215.5565735,1073,476.6666667,565.2572423,1069.065605,3.71941314,282302.6,1120719.183,5004926,2,641126,58284.18182,192733.4729,639397,2,5645926,705740.75,1751536.35,5004996,2,0,400,304,2.125378937,1.594034203,0,1073,274.3636364,420.3241998,176672.4329,0,0,1,0,0,0,287.4285714,145.5,476.6666667,400,12,1746,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15392-80-6,15392,80,6,158,1,1,0,0,0,0,0,0,0,0,0,0,12658.22785,158,0,158,158,0,0,0,0,0,0,0,0,0,0,0,32,32,6329.113924,6329.113924,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15392-80-6,80,15392,6,158,1,2,0,0,0,0,0,0,0,0,0,0,18987.34177,79,107.4802307,155,3,0,0,0,0,0,3,3,0,3,3,0,32,64,6329.113924,12658.22785,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-63428-80-6,80,63428,6,140,1,1,0,0,0,0,0,0,0,0,0,0,14285.71429,140,0,140,140,0,0,0,0,0,0,0,0,0,0,0,32,32,7142.857143,7142.857143,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-63428-80-6,63428,80,6,104,1,2,0,0,0,0,0,0,0,0,0,0,28846.15385,52,69.29646456,101,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9615.384615,19230.76923,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-63914-80-6,80,63914,6,192,1,1,0,0,0,0,0,0,0,0,0,0,10416.66667,192,0,192,192,0,0,0,0,0,0,0,0,0,0,0,32,32,5208.333333,5208.333333,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-63914-80-6,63914,80,6,124,1,2,0,0,0,0,0,0,0,0,0,0,24193.54839,62,83.43860018,121,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8064.516129,16129.03226,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-52932-22-6,52932,22,6,3864814,21,24,1426,2834,440,0,67.9047619,126.747349,976,118.0833333,275.4697043,1102.252269,11.64350988,87836.68182,320799.1693,2104659,1,3864814,193240.7,518253.234,2349383,1,3662545,159241.087,436648.7801,2104659,1,0,688,784,5.433637945,6.209871937,0,976,92.60869565,216.2091044,46746.37681,0,0,1,0,0,1,94.66666667,67.9047619,118.0833333,688,21,1426,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-43596-33788-6,43596,33788,6,142609,4,2,0,0,0,0,0,0,0,0,0,0,42.07308094,28521.8,63702.91506,142477,2,142609,47536.33333,82330.14839,142603,3,2,2,0,2,2,0,80,40,28.04872063,14.02436031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-52932-22-6,52932,22,6,917,1,3,0,0,0,0,0,0,0,0,0,0,4362.050164,305.6666667,429.4418859,797,2,0,0,0,0,0,799,399.5,562.149891,797,2,0,32,96,1090.512541,3271.537623,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,266,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-52932-22-6,22,52932,6,202483,1,2,0,0,0,0,0,0,0,0,0,0,14.81605863,101241.5,143172.8597,202480,3,0,0,0,0,0,3,3,0,3,3,0,32,64,4.938686211,9.877372421,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,266,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-62507-80-6,62507,80,6,5658272,12,9,1670,4290,444,0,139.1666667,206.1829873,1073,476.6666667,565.2572423,1053.325114,3.711380436,282913.6,1120697.979,5004907,2,653365,59396.81818,193962.8437,644179,2,5658075,707259.375,1751094.337,5005014,2,0,400,304,2.12078882,1.590591615,0,1073,270.9090909,418.9807257,175544.8485,0,0,1,0,0,0,283.8095238,139.1666667,476.6666667,400,12,1670,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-62508-80-6,62508,80,6,11379997,5,2,0,0,0,0,0,0,0,0,0,0,0.615114398,1896666.167,4645748.215,11379760,2,11379997,2844999.25,5689840.501,11379760,2,2,2,0,2,2,0,176,80,0.439367427,0.175746971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-10004-22-6,10004,22,6,11175108,35,40,2918,4514,648,0,83.37142857,155.4852151,976,112.85,272.1691169,665.0495011,6.711344535,151014.973,359312.3353,1809643,1,11175108,328679.6471,605536.0637,2249186,1,10774859,276278.4359,460195.7604,1809643,2,0,1152,1336,3.131960783,3.579383752,0,976,97.78947368,223.2143553,49824.64842,0,0,1,0,0,1,99.09333333,83.37142857,112.85,1152,35,2918,40,4514,29200,247,22,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-25726-80-6,25726,80,6,5025229,8,7,1110,2146,555,0,138.75,256.9150777,1073,306.5714286,523.5703891,647.9306714,2.984938597,358944.9286,1336784.26,5003423,1,21806,3115.142857,7843.324687,20894,1,5025099,837516.5,2040935.384,5003523,2,0,272,240,1.591967252,1.392971345,0,1073,203.5,387.8240151,150407.4667,0,0,1,0,0,0,217.0666667,138.75,306.5714286,272,8,1110,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-24778-80-6,24778,80,6,13156056,8,7,1110,2146,555,0,138.75,256.9150777,1073,306.5714286,523.5703891,247.4905853,1.14015933,939718.2857,2467230.51,8153718,2,8154675,1164953.571,3081755.453,8153718,2,13155945,2192657.5,3539912.385,8153940,2,0,272,240,0.608084976,0.532074354,0,1073,203.5,387.8240151,150407.4667,0,0,1,0,0,0,217.0666667,138.75,306.5714286,272,8,1110,7,2146,65535,235,2,32,241,0,241,241,8153718,0,8153718,8153718,1,3
172.16.0.5-192.168.50.1-62507-80-6,80,62507,6,169,1,1,0,0,0,0,0,0,0,0,0,0,11834.31953,169,0,169,169,0,0,0,0,0,0,0,0,0,0,0,32,32,5917.159763,5917.159763,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-62507-80-6,62507,80,6,112,1,2,0,0,0,0,0,0,0,0,0,0,26785.71429,56,74.95331881,109,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8928.571429,17857.14286,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-40716-80-6,40716,80,6,5645658,12,9,1852,4290,490,0,154.3333333,228.5461296,1073,476.6666667,565.2572423,1087.915704,3.719672711,282282.9,1120601.117,5004911,1,640747,58249.72727,191417.326,635384,2,5645591,705698.875,1751350.798,5005011,1,0,400,304,2.125527264,1.594145448,0,1073,279.1818182,422.3902096,178413.4892,0,0,1,0,0,0,292.4761905,154.3333333,476.6666667,400,12,1852,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-40717-80-6,40717,80,6,10132770,5,2,0,0,0,0,0,0,0,0,0,0,0.690827878,1688795,4136606.177,10132607,1,10132770,2533192.5,5066276.334,10132607,1,3,3,0,3,3,0,176,80,0.493448484,0.197379394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-25726-80-6,80,25726,6,133,1,1,0,0,0,0,0,0,0,0,0,0,15037.59398,133,0,133,133,0,0,0,0,0,0,0,0,0,0,0,32,32,7518.796992,7518.796992,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-25726-80-6,25726,80,6,117,1,2,0,0,0,0,0,0,0,0,0,0,25641.02564,58.5,78.48885271,114,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8547.008547,17094.01709,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
